return_id,order_id,return_reason,return_date
R0000586,O00011349,Quality Issue,2025-12-09
R0000587,O00011383,Late Delivery,2023-05-27
R0000588,O00011385,Late Delivery,2023-10-05
R0000589,O00011396,Changed Mind,2025-01-20
R0000590,O00011419,Damaged Item,2024-12-28
R0000591,O00011447,Damaged Item,2024-10-21
R0000592,O00011449,Size Issue,2025-01-14
R0000593,O00011460,Damaged Item,2024-09-27
R0000594,O00011483,Damaged Item,2025-05-23
R0000595,O00011489,Late Delivery,2024-07-17
R0000596,O00011535,Late Delivery,2024-06-10
R0000597,O00011547,Changed Mind,2023-10-08
R0000598,O00011630,Quality Issue,2023-07-20
R0000599,O00011661,Damaged Item,2025-12-14
R0000600,O00011680,Damaged Item,2025-11-06
R0000601,O00011701,Damaged Item,2025-01-19
R0000602,O00011702,Quality Issue,2025-01-08
R0000603,O00011706,Late Delivery,2025-05-21
R0000604,O00011755,Changed Mind,2025-02-23
R0000605,O00011783,Wrong Item,2025-12-22
R0000606,O00011786,Changed Mind,2025-12-28
R0000607,O00011797,Quality Issue,2025-10-07
R0000608,O00011804,Late Delivery,2026-01-18
R0000609,O00011810,Damaged Item,2025-08-06
R0000610,O00011811,Late Delivery,2025-12-17
R0000611,O00011827,Wrong Item,2025-07-30
R0000612,O00011835,Damaged Item,2024-07-03
R0000613,O00011872,Late Delivery,2025-05-24
R0000614,O00011878,Changed Mind,2025-10-14
R0000615,O00011901,Late Delivery,2024-08-10
R0000616,O00011938,Quality Issue,2025-11-22
R0000617,O00011958,Late Delivery,2025-07-11
R0000618,O00012011,Size Issue,2025-08-27
R0000619,O00012016,Quality Issue,2025-09-13
R0000620,O00012027,Quality Issue,2024-06-14
R0000621,O00012030,Changed Mind,2023-02-23
R0000622,O00012039,Changed Mind,2023-08-25
R0000623,O00012097,Quality Issue,2025-06-10
R0000624,O00012191,Size Issue,2026-01-06
R0000625,O00012201,Size Issue,2025-06-21
R0000626,O00012217,Quality Issue,2025-09-17
R0000627,O00012233,Size Issue,2024-11-28
R0000628,O00012252,Size Issue,2024-07-13
R0000629,O00012276,Damaged Item,2023-06-04
R0000630,O00012289,Wrong Item,2025-08-08
R0000631,O00012290,Quality Issue,2025-10-13
R0000632,O00012328,Damaged Item,2023-11-29
R0000633,O00012359,Wrong Item,2025-09-17
R0000634,O00012382,Damaged Item,2025-01-08
R0000635,O00012451,Size Issue,2023-12-26
R0000636,O00012472,Quality Issue,2025-10-29
R0000637,O00012477,Size Issue,2025-12-15
R0000638,O00012516,Changed Mind,2025-01-08
R0000639,O00012557,Size Issue,2025-08-12
R0000640,O00012574,Wrong Item,2025-03-30
R0000641,O00012588,Damaged Item,2024-12-26
R0000642,O00012599,Late Delivery,2025-05-20
R0000643,O00012607,Quality Issue,2025-07-02
R0000644,O00012613,Damaged Item,2025-09-19
R0000645,O00012640,Wrong Item,2025-11-01
R0000646,O00012642,Quality Issue,2026-01-02
R0000647,O00012665,Wrong Item,2025-11-19
R0000648,O00012674,Damaged Item,2024-12-30
R0000649,O00012711,Quality Issue,2025-07-23
R0000650,O00012714,Size Issue,2025-11-16
R0000651,O00012733,Wrong Item,2026-01-12
R0000652,O00012740,Quality Issue,2024-06-08
R0000653,O00012748,Changed Mind,2024-11-13
R0000654,O00012751,Late Delivery,2025-05-12
R0000655,O00012778,Late Delivery,2025-07-19
R0000656,O00012788,Quality Issue,2025-04-27
R0000657,O00012798,Quality Issue,2025-09-15
R0000658,O00012823,Quality Issue,2026-01-12
R0000659,O00012835,Quality Issue,2025-09-15
R0000660,O00012851,Quality Issue,2025-05-22
R0000661,O00012877,Quality Issue,2025-06-06
R0000662,O00012882,Quality Issue,2025-11-08
R0000663,O00012894,Changed Mind,2023-02-19
R0000664,O00012925,Size Issue,2024-09-10
R0000665,O00012944,Damaged Item,2025-02-10
R0000666,O00012952,Size Issue,2025-12-19
R0000667,O00012961,Damaged Item,2025-03-10
R0000668,O00012963,Wrong Item,2025-08-05
R0000669,O00012973,Quality Issue,2025-08-15
R0000670,O00012982,Size Issue,2026-01-18
R0000671,O00013037,Wrong Item,2024-12-27
R0000672,O00013041,Damaged Item,2025-07-08
R0000673,O00013055,Wrong Item,2024-04-17
R0000674,O00013073,Quality Issue,2025-11-01
R0000675,O00013100,Damaged Item,2024-12-22
R0000676,O00013126,Size Issue,2024-08-29
R0000677,O00013133,Wrong Item,2025-08-19
R0000678,O00013147,Late Delivery,2023-08-12
R0000679,O00013150,Quality Issue,2024-01-07
R0000680,O00013170,Late Delivery,2024-10-15
R0000681,O00013204,Damaged Item,2023-08-26
R0000682,O00013210,Damaged Item,2025-10-10
R0000683,O00013223,Changed Mind,2025-12-12
R0000684,O00013237,Size Issue,2024-12-08
R0000685,O00013241,Changed Mind,2025-12-19
R0000686,O00013245,Quality Issue,2025-02-20
R0000687,O00013262,Late Delivery,2024-10-23
R0000688,O00013272,Damaged Item,2025-02-28
R0000689,O00013283,Changed Mind,2025-04-20
R0000690,O00013355,Late Delivery,2026-01-01
R0000691,O00013357,Quality Issue,2023-09-20
R0000692,O00013374,Changed Mind,2025-05-18
R0000693,O00013452,Damaged Item,2026-01-02
R0000694,O00013453,Damaged Item,2024-04-07
R0000695,O00013461,Damaged Item,2025-12-04
R0000696,O00013494,Size Issue,2024-03-20
R0000697,O00013535,Quality Issue,2025-01-04
R0000698,O00013570,Size Issue,2024-02-01
R0000699,O00013571,Quality Issue,2024-02-18
R0000700,O00013579,Damaged Item,2024-10-26
R0000701,O00013596,Quality Issue,2026-01-03
R0000702,O00013619,Size Issue,2025-12-18
R0000703,O00013620,Late Delivery,2026-01-15
R0000704,O00013629,Wrong Item,2024-12-08
R0000705,O00013650,Size Issue,2024-06-28
R0000706,O00013688,Late Delivery,2025-05-29
R0000707,O00013709,Quality Issue,2025-12-01
R0000708,O00013715,Damaged Item,2025-12-19
R0000709,O00013718,Damaged Item,2026-01-21
R0000710,O00013723,Quality Issue,2026-01-17
R0000711,O00013731,Changed Mind,2024-03-04
R0000712,O00013759,Size Issue,2025-10-22
R0000713,O00013761,Size Issue,2026-01-09
R0000714,O00013769,Quality Issue,2024-11-20
R0000715,O00013777,Wrong Item,2025-01-06
R0000716,O00013779,Damaged Item,2025-02-13
R0000717,O00013781,Late Delivery,2025-07-25
R0000718,O00013795,Changed Mind,2025-12-05
R0000719,O00013810,Quality Issue,2025-09-15
R0000720,O00013820,Quality Issue,2025-11-30
R0000721,O00013851,Late Delivery,2025-02-15
R0000722,O00013882,Late Delivery,2024-07-11
R0000723,O00013890,Damaged Item,2025-08-14
R0000724,O00013892,Size Issue,2025-11-15
R0000725,O00013901,Wrong Item,2023-10-12
R0000726,O00013913,Damaged Item,2024-12-20
R0000727,O00013932,Size Issue,2026-01-15
R0000728,O00013940,Quality Issue,2025-06-22
R0000729,O00013953,Quality Issue,2025-12-16
R0000730,O00013955,Changed Mind,2026-01-08
R0000731,O00013968,Changed Mind,2025-01-05
R0000732,O00014007,Changed Mind,2024-07-01
R0000733,O00014021,Size Issue,2025-03-21
R0000734,O00014037,Late Delivery,2025-09-30
R0000735,O00014065,Changed Mind,2025-11-18
R0000736,O00014096,Wrong Item,2025-07-14
R0000737,O00014102,Damaged Item,2025-11-25
R0000738,O00014103,Wrong Item,2026-01-01
R0000739,O00014138,Late Delivery,2025-09-17
R0000740,O00014185,Damaged Item,2024-07-14
R0000741,O00014189,Damaged Item,2025-08-21
R0000742,O00014191,Late Delivery,2025-10-18
R0000743,O00014195,Size Issue,2023-06-23
R0000744,O00014228,Late Delivery,2025-05-20
R0000745,O00014240,Wrong Item,2024-01-06
R0000746,O00014299,Quality Issue,2025-06-22
R0000747,O00014308,Damaged Item,2024-05-31
R0000748,O00014322,Late Delivery,2025-12-11
R0000749,O00014327,Size Issue,2025-04-23
R0000750,O00014350,Wrong Item,2025-07-25
R0000751,O00014397,Changed Mind,2026-01-09
R0000752,O00014412,Changed Mind,2025-09-28
R0000753,O00014421,Quality Issue,2023-03-15
R0000754,O00014422,Damaged Item,2025-04-15
R0000755,O00014449,Damaged Item,2025-12-02
R0000756,O00014454,Wrong Item,2025-04-22
R0000757,O00014455,Changed Mind,2025-04-26
R0000758,O00014458,Changed Mind,2025-09-27
R0000759,O00014465,Size Issue,2025-01-27
R0000760,O00014479,Damaged Item,2024-03-30
R0000761,O00014500,Wrong Item,2024-09-17
R0000762,O00014527,Size Issue,2026-01-02
R0000763,O00014578,Damaged Item,2025-12-15
R0000764,O00014595,Damaged Item,2025-11-01
R0000765,O00014607,Damaged Item,2025-12-13
R0000766,O00014617,Quality Issue,2024-12-15
R0000767,O00014630,Wrong Item,2025-12-31
R0000768,O00014631,Damaged Item,2024-09-14
R0000769,O00014641,Quality Issue,2026-01-21
R0000770,O00014645,Quality Issue,2024-03-21
R0000771,O00014660,Quality Issue,2025-06-08
R0000772,O00014695,Size Issue,2025-06-07
R0000773,O00014696,Wrong Item,2025-05-26
R0000774,O00014709,Quality Issue,2024-01-02
R0000775,O00014713,Size Issue,2026-01-24
R0000776,O00014716,Damaged Item,2025-11-02
R0000777,O00014761,Quality Issue,2025-01-19
R0000778,O00014782,Changed Mind,2025-07-29
R0000779,O00014785,Late Delivery,2023-07-03
R0000780,O00014819,Quality Issue,2026-01-11
R0000781,O00014898,Late Delivery,2025-10-11
R0000782,O00014910,Changed Mind,2025-01-21
R0000783,O00014920,Size Issue,2026-01-02
R0000784,O00014922,Damaged Item,2025-12-08
R0000785,O00014934,Wrong Item,2024-02-22
R0000786,O00014938,Damaged Item,2024-07-11
R0000787,O00014943,Damaged Item,2024-11-16
R0000788,O00014949,Wrong Item,2025-06-23
R0000789,O00014987,Late Delivery,2025-10-02
R0000790,O00015018,Damaged Item,2025-11-19
R0000791,O00015051,Size Issue,2025-04-26
R0000792,O00015062,Quality Issue,2025-11-14
R0000793,O00015082,Late Delivery,2025-06-18
R0000794,O00015095,Late Delivery,2024-05-24
R0000795,O00015131,Damaged Item,2026-01-06
R0000796,O00015136,Changed Mind,2024-10-30
R0000797,O00015146,Quality Issue,2025-06-02
R0000798,O00015186,Size Issue,2025-11-07
R0000799,O00015206,Size Issue,2024-04-21
R0000800,O00015229,Late Delivery,2025-05-31
R0000801,O00015233,Size Issue,2024-05-27
R0000802,O00015235,Size Issue,2025-10-14
R0000803,O00015245,Late Delivery,2026-01-05
R0000804,O00015246,Late Delivery,2025-11-30
R0000805,O00015255,Late Delivery,2024-09-18
R0000806,O00015283,Late Delivery,2025-04-04
R0000807,O00015289,Damaged Item,2026-01-25
R0000808,O00015295,Changed Mind,2025-07-21
R0000809,O00015320,Changed Mind,2025-12-16
R0000810,O00015336,Late Delivery,2025-06-15
R0000811,O00015352,Late Delivery,2025-12-06
R0000812,O00015362,Damaged Item,2026-01-06
R0000813,O00015372,Late Delivery,2025-08-10
R0000814,O00015375,Quality Issue,2025-10-16
R0000815,O00015389,Late Delivery,2025-07-15
R0000816,O00015469,Changed Mind,2026-01-06
R0000817,O00015477,Quality Issue,2025-04-26
R0000818,O00015514,Damaged Item,2025-08-31
R0000819,O00015529,Size Issue,2025-10-20
R0000820,O00015545,Late Delivery,2025-05-08
R0000821,O00015566,Changed Mind,2024-12-26
R0000822,O00015611,Damaged Item,2025-01-05
R0000823,O00015637,Wrong Item,2025-10-21
R0000824,O00015660,Size Issue,2025-12-14
R0000825,O00015661,Late Delivery,2026-01-01
R0000826,O00015690,Damaged Item,2025-04-14
R0000827,O00015700,Wrong Item,2024-05-31
R0000828,O00015708,Size Issue,2025-10-04
R0000829,O00015720,Quality Issue,2025-11-29
R0000830,O00015742,Damaged Item,2024-02-25
R0000831,O00015743,Damaged Item,2024-06-24
R0000832,O00015763,Quality Issue,2024-12-15
R0000833,O00015773,Late Delivery,2025-09-22
R0000834,O00015788,Damaged Item,2025-01-06
R0000835,O00015815,Quality Issue,2024-03-20
R0000836,O00015850,Changed Mind,2025-10-03
R0000837,O00015856,Size Issue,2023-09-03
R0000838,O00015893,Late Delivery,2026-01-01
R0000839,O00015908,Damaged Item,2025-01-18
R0000840,O00015942,Wrong Item,2023-12-19
R0000841,O00015969,Size Issue,2025-09-12
R0000842,O00015998,Damaged Item,2026-01-14
R0000843,O00016009,Quality Issue,2025-03-27
R0000844,O00016012,Quality Issue,2025-06-14
R0000845,O00016027,Quality Issue,2026-01-07
R0000846,O00016037,Quality Issue,2025-09-08
R0000847,O00016057,Quality Issue,2024-12-03
R0000848,O00016064,Size Issue,2025-07-28
R0000849,O00016067,Size Issue,2025-07-28
R0000850,O00016096,Quality Issue,2026-01-17
R0000851,O00016119,Wrong Item,2024-07-29
R0000852,O00016165,Late Delivery,2024-11-28
R0000853,O00016201,Size Issue,2025-10-06
R0000854,O00016209,Late Delivery,2026-01-19
R0000855,O00016242,Size Issue,2024-01-10
R0000856,O00016293,Quality Issue,2024-08-08
R0000857,O00016296,Changed Mind,2024-07-14
R0000858,O00016298,Size Issue,2025-06-05
R0000859,O00016302,Size Issue,2024-12-25
R0000860,O00016320,Wrong Item,2025-12-15
R0000861,O00016346,Late Delivery,2025-08-13
R0000862,O00016364,Late Delivery,2024-03-03
R0000863,O00016415,Damaged Item,2025-08-06
R0000864,O00016421,Changed Mind,2023-08-10
R0000865,O00016450,Quality Issue,2025-09-07
R0000866,O00016456,Quality Issue,2025-01-30
R0000867,O00016482,Quality Issue,2025-10-17
R0000868,O00016496,Late Delivery,2025-04-26
R0000869,O00016500,Size Issue,2025-05-29
R0000870,O00016525,Wrong Item,2026-01-06
R0000871,O00016534,Changed Mind,2025-07-26
R0000872,O00016535,Quality Issue,2025-11-10
R0000873,O00016540,Quality Issue,2024-05-09
R0000874,O00016551,Quality Issue,2025-11-03
R0000875,O00016584,Damaged Item,2024-09-07
R0000876,O00016638,Wrong Item,2025-11-13
R0000877,O00016649,Damaged Item,2025-10-03
R0000878,O00016658,Size Issue,2023-11-14
R0000879,O00016666,Quality Issue,2025-10-23
R0000880,O00016673,Changed Mind,2024-05-02
R0000881,O00016678,Damaged Item,2025-08-20
R0000882,O00016685,Damaged Item,2025-12-04
R0000883,O00016713,Damaged Item,2025-09-27
R0000884,O00016723,Late Delivery,2024-07-22
R0000885,O00016777,Quality Issue,2025-09-17
R0000886,O00016806,Late Delivery,2025-11-09
R0000887,O00016807,Damaged Item,2023-12-30
R0000888,O00016822,Size Issue,2024-04-22
R0000889,O00016827,Damaged Item,2024-08-26
R0000890,O00016849,Damaged Item,2026-01-16
R0000891,O00016885,Quality Issue,2025-12-23
R0000892,O00016888,Changed Mind,2026-01-02
R0000893,O00016919,Late Delivery,2025-11-18
R0000894,O00016939,Changed Mind,2025-08-27
R0000895,O00016940,Changed Mind,2025-09-03
R0000896,O00016953,Changed Mind,2024-01-23
R0000897,O00016954,Late Delivery,2024-01-08
R0000898,O00016971,Quality Issue,2025-08-22
R0000899,O00016997,Damaged Item,2025-12-03
R0000900,O00017031,Quality Issue,2025-06-02
R0000901,O00017058,Size Issue,2025-09-07
R0000902,O00017069,Late Delivery,2024-12-24
R0000903,O00017074,Wrong Item,2025-08-20
R0000904,O00017093,Late Delivery,2025-11-16
R0000905,O00017096,Size Issue,2025-12-05
R0000906,O00017114,Quality Issue,2025-08-23
R0000907,O00017140,Damaged Item,2025-05-30
R0000908,O00017147,Quality Issue,2025-11-10
R0000909,O00017154,Damaged Item,2023-07-23
R0000910,O00017177,Changed Mind,2024-09-04
R0000911,O00017179,Damaged Item,2024-09-18
R0000912,O00017180,Late Delivery,2025-01-19
R0000913,O00017198,Changed Mind,2024-04-03
R0000914,O00017231,Size Issue,2024-07-29
R0000915,O00017246,Quality Issue,2024-01-10
R0000916,O00017269,Quality Issue,2025-09-19
R0000917,O00017324,Damaged Item,2025-11-30
R0000918,O00017345,Quality Issue,2026-01-03
R0000919,O00017356,Changed Mind,2025-12-23
R0000920,O00017363,Late Delivery,2024-01-12
R0000921,O00017391,Damaged Item,2025-08-21
R0000922,O00017432,Quality Issue,2024-09-09
R0000923,O00017439,Late Delivery,2025-04-22
R0000924,O00017441,Late Delivery,2025-06-14
R0000925,O00017473,Changed Mind,2025-02-11
R0000926,O00017496,Quality Issue,2025-09-28
R0000927,O00017498,Late Delivery,2025-10-29
R0000928,O00017503,Size Issue,2025-11-22
R0000929,O00017534,Wrong Item,2024-01-09
R0000930,O00017543,Late Delivery,2025-12-30
R0000931,O00017547,Wrong Item,2024-12-18
R0000932,O00017560,Size Issue,2025-09-18
R0000933,O00017564,Changed Mind,2025-10-23
R0000934,O00017566,Wrong Item,2025-10-08
R0000935,O00017574,Damaged Item,2025-12-06
R0000936,O00017582,Changed Mind,2025-11-10
R0000937,O00017597,Wrong Item,2025-07-13
R0000938,O00017626,Quality Issue,2024-12-07
R0000939,O00017645,Damaged Item,2024-08-30
R0000940,O00017673,Changed Mind,2025-06-01
R0000941,O00017688,Quality Issue,2025-09-06
R0000942,O00017703,Damaged Item,2025-12-26
R0000943,O00017713,Wrong Item,2025-02-03
R0000944,O00017717,Quality Issue,2025-05-15
R0000945,O00017740,Size Issue,2025-09-02
R0000946,O00017741,Late Delivery,2025-10-17
R0000947,O00017776,Quality Issue,2025-07-15
R0000948,O00017817,Wrong Item,2025-08-24
R0000949,O00017840,Wrong Item,2025-06-22
R0000950,O00017905,Quality Issue,2024-12-20
R0000951,O00017925,Size Issue,2025-01-26
R0000952,O00017930,Damaged Item,2025-09-18
R0000953,O00017933,Late Delivery,2025-12-07
R0000954,O00017964,Quality Issue,2024-06-15
R0000955,O00017971,Quality Issue,2025-09-13
R0000956,O00017981,Wrong Item,2024-08-28
R0000957,O00017996,Wrong Item,2025-04-04
R0000958,O00018008,Late Delivery,2024-09-05
R0000959,O00018017,Quality Issue,2026-01-27
R0000960,O00018072,Wrong Item,2025-12-16
R0000961,O00018078,Quality Issue,2025-12-03
R0000962,O00018100,Changed Mind,2023-02-26
R0000963,O00018111,Damaged Item,2024-09-11
R0000964,O00018115,Damaged Item,2025-04-04
R0000965,O00018132,Damaged Item,2025-11-19
R0000966,O00018138,Quality Issue,2026-01-17
R0000967,O00018154,Damaged Item,2025-12-07
R0000968,O00018165,Size Issue,2025-06-11
R0000969,O00018183,Changed Mind,2025-08-01
R0000970,O00018242,Size Issue,2025-06-27
R0000971,O00018244,Quality Issue,2025-11-14
R0000972,O00018247,Changed Mind,2024-12-14
R0000973,O00018252,Size Issue,2025-10-29
R0000974,O00018309,Damaged Item,2025-10-25
R0000975,O00018311,Changed Mind,2023-09-14
R0000976,O00018312,Changed Mind,2023-11-05
R0000977,O00018352,Quality Issue,2025-12-07
R0000978,O00018380,Wrong Item,2025-06-06
R0000979,O00018383,Wrong Item,2025-08-08
R0000980,O00018469,Changed Mind,2025-10-30
R0000981,O00018471,Size Issue,2024-07-09
R0000982,O00018494,Late Delivery,2025-09-29
R0000983,O00018513,Quality Issue,2025-09-23
R0000984,O00018519,Wrong Item,2025-05-10
R0000985,O00018577,Quality Issue,2024-07-26
R0000986,O00018585,Size Issue,2025-02-23
R0000987,O00018586,Quality Issue,2025-07-15
R0000988,O00018630,Quality Issue,2025-01-16
R0000989,O00018643,Damaged Item,2025-07-29
R0000990,O00018657,Size Issue,2024-08-23
R0000991,O00018660,Wrong Item,2024-11-13
R0000992,O00018677,Quality Issue,2025-05-04
R0000993,O00018698,Changed Mind,2024-11-25
R0000994,O00018702,Late Delivery,2025-10-19
R0000995,O00018708,Quality Issue,2025-09-18
R0000996,O00018714,Changed Mind,2025-10-28
R0000997,O00018715,Size Issue,2025-09-27
R0000998,O00018731,Damaged Item,2024-10-13
R0000999,O00018764,Damaged Item,2025-01-16
R0001000,O00018765,Changed Mind,2025-01-09
R0001001,O00018783,Size Issue,2024-01-16
R0001002,O00018789,Wrong Item,2024-08-13
R0001003,O00018792,Wrong Item,2025-02-05
R0001004,O00018802,Size Issue,2023-09-13
R0001005,O00018803,Wrong Item,2023-10-25
R0001006,O00018811,Size Issue,2025-12-06
R0001007,O00018817,Damaged Item,2025-01-06
R0001008,O00018822,Wrong Item,2025-05-24
R0001009,O00018831,Changed Mind,2023-03-26
R0001010,O00018865,Changed Mind,2025-06-27
R0001011,O00018899,Changed Mind,2026-01-04
R0001012,O00018918,Late Delivery,2025-10-07
R0001013,O00018947,Late Delivery,2025-10-04
R0001014,O00018970,Late Delivery,2025-10-18
R0001015,O00018971,Wrong Item,2025-11-27
R0001016,O00018983,Damaged Item,2025-12-17
R0001017,O00018988,Wrong Item,2025-08-29
R0001018,O00019048,Wrong Item,2025-12-12
R0001019,O00019075,Quality Issue,2025-12-12
R0001020,O00019096,Quality Issue,2024-08-09
R0001021,O00019098,Quality Issue,2025-01-21
R0001022,O00019116,Damaged Item,2023-10-01
R0001023,O00019155,Damaged Item,2025-03-15
R0001024,O00019192,Size Issue,2026-01-06
R0001025,O00019197,Quality Issue,2024-10-28
R0001026,O00019238,Damaged Item,2024-07-17
R0001027,O00019243,Size Issue,2025-03-23
R0001028,O00019244,Damaged Item,2025-03-24
R0001029,O00019266,Size Issue,2025-09-27
R0001030,O00019316,Wrong Item,2024-07-28
R0001031,O00019358,Damaged Item,2024-12-20
R0001032,O00019375,Changed Mind,2025-10-31
R0001033,O00019379,Size Issue,2025-11-03
R0001034,O00019395,Quality Issue,2024-11-12
R0001035,O00019403,Late Delivery,2024-05-28
R0001036,O00019408,Changed Mind,2025-01-15
R0001037,O00019434,Wrong Item,2025-11-19
R0001038,O00019468,Wrong Item,2025-03-15
R0001039,O00019504,Changed Mind,2024-04-19
R0001040,O00019507,Changed Mind,2025-06-18
R0001041,O00019508,Damaged Item,2025-10-09
R0001042,O00019515,Changed Mind,2024-01-18
R0001043,O00019535,Damaged Item,2025-12-27
R0001044,O00019537,Wrong Item,2024-01-07
R0001045,O00019566,Quality Issue,2023-08-31
R0001046,O00019568,Damaged Item,2025-11-30
R0001047,O00019579,Late Delivery,2024-01-13
R0001048,O00019595,Damaged Item,2025-09-23
R0001049,O00019661,Damaged Item,2025-02-18
R0001050,O00019706,Changed Mind,2024-05-10
