order_item_id,order_id,product_id,quantity,price_per_unit,discount
OI000000557,O00000263,P000036,1,102.53,0.15
OI000000558,O00000263,P000128,1,39.53,0.05
OI000000559,O00000263,P000738,2,138.54,0.0
OI000000560,O00000264,P000775,1,76.47,0.1
OI000000561,O00000265,P000013,1,502.86,0.1
OI000000562,O00000265,P000476,1,55.21,0.0
OI000000563,O00000265,P000715,1,14.26,0.2
OI000000564,O00000265,P000188,1,682.51,0.05
OI000000565,O00000266,P000618,2,125.73,0.2
OI000000566,O00000267,P000780,1,70.69,0.05
OI000000567,O00000267,P000049,1,114.64,0.0
OI000000568,O00000267,P000611,1,88.59,0.1
OI000000569,O00000267,P000183,1,268.93,0.0
OI000000570,O00000268,P000049,1,111.04,0.2
OI000000571,O00000269,P000267,1,81.11,0.05
OI000000572,O00000269,P000683,1,36.63,0.0
OI000000573,O00000270,P000382,1,32.41,0.05
OI000000574,O00000271,P000790,2,28.16,0.0
OI000000575,O00000272,P000781,1,57.72,0.0
OI000000576,O00000272,P000142,1,43.06,0.0
OI000000577,O00000272,P000293,1,19.86,0.0
OI000000578,O00000273,P000106,1,55.13,0.0
OI000000579,O00000273,P000526,1,161.28,0.05
OI000000580,O00000274,P000091,1,768.98,0.0
OI000000581,O00000275,P000313,1,103.4,0.0
OI000000582,O00000276,P000127,1,98.4,0.05
OI000000583,O00000276,P000252,2,61.91,0.0
OI000000584,O00000277,P000488,2,124.77,0.05
OI000000585,O00000277,P000428,1,61.84,0.1
OI000000586,O00000278,P000746,2,116.56,0.0
OI000000587,O00000279,P000569,1,27.22,0.0
OI000000588,O00000279,P000511,1,71.73,0.15
OI000000589,O00000279,P000517,3,34.25,0.1
OI000000590,O00000279,P000104,3,15.75,0.0
OI000000591,O00000280,P000035,1,101.22,0.0
OI000000592,O00000281,P000163,1,122.61,0.1
OI000000593,O00000281,P000094,1,223.92,0.2
OI000000594,O00000281,P000683,1,36.93,0.1
OI000000595,O00000282,P000263,1,137.74,0.35
OI000000596,O00000282,P000207,2,152.54,0.0
OI000000597,O00000282,P000476,1,54.05,0.0
OI000000598,O00000282,P000768,1,1891.13,0.1
OI000000599,O00000283,P000306,1,489.82,0.1
OI000000600,O00000283,P000118,2,51.96,0.25
OI000000601,O00000284,P000364,1,60.61,0.0
OI000000602,O00000284,P000738,2,135.88,0.0
OI000000603,O00000285,P000725,1,1852.11,0.15
OI000000604,O00000286,P000132,2,24.46,0.0
OI000000605,O00000286,P000271,1,889.48,0.2
OI000000606,O00000287,P000111,1,107.29,0.05
OI000000607,O00000287,P000393,1,92.91,0.05
OI000000608,O00000288,P000460,1,33.56,0.0
OI000000609,O00000288,P000214,1,13.21,0.15
OI000000610,O00000289,P000553,1,48.0,0.1
OI000000611,O00000289,P000140,1,260.17,0.1
OI000000612,O00000290,P000373,1,414.34,0.0
OI000000613,O00000291,P000522,1,125.76,0.1
OI000000614,O00000291,P000088,1,61.63,0.0
OI000000615,O00000292,P000352,3,132.33,0.15
OI000000616,O00000293,P000082,1,21.71,0.0
OI000000617,O00000294,P000321,2,10.09,0.0
OI000000618,O00000294,P000352,3,129.37,0.05
OI000000619,O00000294,P000759,1,975.44,0.05
OI000000620,O00000295,P000680,3,72.92,0.15
OI000000621,O00000296,P000792,1,99.0,0.15
OI000000622,O00000297,P000691,1,139.98,0.05
OI000000623,O00000298,P000307,1,820.02,0.3
OI000000624,O00000298,P000745,1,412.58,0.1
OI000000625,O00000299,P000513,1,1063.2,0.15
OI000000626,O00000299,P000248,1,478.08,0.1
OI000000627,O00000300,P000035,1,105.23,0.0
OI000000628,O00000300,P000482,2,115.07,0.05
OI000000629,O00000300,P000162,1,27.16,0.0
OI000000630,O00000301,P000248,1,476.43,0.0
OI000000631,O00000301,P000763,2,81.95,0.25
OI000000632,O00000302,P000283,1,145.39,0.2
OI000000633,O00000302,P000344,1,43.41,0.0
OI000000634,O00000302,P000213,1,42.85,0.05
OI000000635,O00000303,P000060,2,88.58,0.0
OI000000636,O00000303,P000616,1,552.92,0.0
OI000000637,O00000304,P000253,3,106.06,0.0
OI000000638,O00000304,P000726,1,242.61,0.05
OI000000639,O00000305,P000099,3,197.03,0.0
OI000000640,O00000306,P000781,1,57.23,0.15
OI000000641,O00000307,P000272,1,183.72,0.05
OI000000642,O00000308,P000258,1,223.26,0.2
OI000000643,O00000308,P000505,1,29.22,0.2
OI000000644,O00000309,P000706,1,31.26,0.1
OI000000645,O00000309,P000588,1,198.82,0.1
OI000000646,O00000310,P000462,1,632.81,0.15
OI000000647,O00000311,P000161,1,187.53,0.0
OI000000648,O00000311,P000280,1,46.48,0.0
OI000000649,O00000311,P000590,2,813.66,0.05
OI000000650,O00000311,P000596,1,123.26,0.05
OI000000651,O00000312,P000356,2,91.59,0.0
OI000000652,O00000312,P000546,1,110.57,0.05
OI000000653,O00000312,P000127,1,93.0,0.05
OI000000654,O00000313,P000313,1,104.19,0.05
OI000000655,O00000313,P000513,1,1099.25,0.1
OI000000656,O00000313,P000050,1,921.61,0.05
OI000000657,O00000313,P000670,1,53.24,0.0
OI000000658,O00000314,P000471,2,59.41,0.05
OI000000659,O00000315,P000091,1,788.52,0.0
OI000000660,O00000316,P000753,1,85.9,0.15
OI000000661,O00000316,P000294,1,793.34,0.1
OI000000662,O00000317,P000074,1,66.22,0.05
OI000000663,O00000318,P000172,1,119.84,0.0
OI000000664,O00000318,P000251,1,230.6,0.15
OI000000665,O00000319,P000562,3,151.28,0.05
OI000000666,O00000320,P000164,1,83.01,0.0
OI000000667,O00000320,P000565,1,276.49,0.05
OI000000668,O00000320,P000276,1,485.28,0.15
OI000000669,O00000320,P000621,3,28.93,0.1
OI000000670,O00000320,P000629,1,67.37,0.0
OI000000671,O00000321,P000339,2,86.02,0.0
OI000000672,O00000321,P000530,1,136.89,0.2
OI000000673,O00000321,P000545,1,67.12,0.0
OI000000674,O00000321,P000130,1,29.89,0.0
OI000000675,O00000321,P000753,3,82.9,0.2
OI000000676,O00000322,P000584,1,321.93,0.25
OI000000677,O00000322,P000009,1,25.55,0.0
OI000000678,O00000322,P000337,1,419.41,0.0
OI000000679,O00000323,P000190,1,92.31,0.05
OI000000680,O00000324,P000485,1,708.07,0.05
OI000000681,O00000324,P000175,1,180.32,0.05
OI000000682,O00000325,P000702,2,111.2,0.1
OI000000683,O00000325,P000221,2,108.62,0.0
OI000000684,O00000326,P000248,1,469.55,0.25
OI000000685,O00000326,P000037,1,1050.74,0.15
OI000000686,O00000327,P000497,1,78.22,0.05
OI000000687,O00000327,P000103,2,140.53,0.15
OI000000688,O00000327,P000136,1,238.57,0.2
OI000000689,O00000328,P000099,1,189.04,0.2
OI000000690,O00000328,P000390,1,61.04,0.0
OI000000691,O00000328,P000283,2,140.55,0.05
OI000000692,O00000329,P000111,2,110.28,0.1
OI000000693,O00000330,P000188,1,708.48,0.05
OI000000694,O00000330,P000243,1,145.51,0.05
OI000000695,O00000330,P000011,1,72.59,0.05
OI000000696,O00000330,P000177,1,65.13,0.1
OI000000697,O00000331,P000576,1,135.66,0.1
OI000000698,O00000331,P000058,3,52.34,0.05
OI000000699,O00000331,P000346,3,6.34,0.05
OI000000700,O00000331,P000367,1,21.71,0.2
OI000000701,O00000332,P000713,1,22.88,0.1
OI000000702,O00000332,P000172,1,117.64,0.2
OI000000703,O00000333,P000002,1,58.16,0.05
OI000000704,O00000333,P000394,1,265.61,0.2
OI000000705,O00000334,P000648,1,368.34,0.0
OI000000706,O00000334,P000270,1,192.24,0.05
OI000000707,O00000335,P000569,3,28.0,0.0
OI000000708,O00000336,P000578,1,65.57,0.05
OI000000709,O00000337,P000103,2,136.55,0.0
OI000000710,O00000338,P000172,1,120.91,0.1
OI000000711,O00000338,P000626,1,554.62,0.05
OI000000712,O00000339,P000311,1,33.81,0.15
OI000000713,O00000339,P000118,2,48.39,0.0
OI000000714,O00000339,P000022,1,165.98,0.15
OI000000715,O00000340,P000050,2,930.62,0.25
OI000000716,O00000341,P000238,1,37.01,0.1
OI000000717,O00000342,P000425,1,88.62,0.0
OI000000718,O00000342,P000487,1,514.25,0.05
OI000000719,O00000342,P000115,3,216.45,0.05
OI000000720,O00000342,P000594,4,20.2,0.05
OI000000721,O00000343,P000442,1,1080.33,0.2
OI000000722,O00000343,P000733,1,58.38,0.0
OI000000723,O00000344,P000178,2,21.6,0.0
OI000000724,O00000344,P000395,1,507.13,0.0
OI000000725,O00000345,P000530,1,135.24,0.0
OI000000726,O00000345,P000103,3,134.03,0.0
OI000000727,O00000345,P000696,1,14.82,0.15
OI000000728,O00000345,P000329,1,123.4,0.05
OI000000729,O00000346,P000313,2,104.36,0.15
OI000000730,O00000347,P000444,3,104.47,0.15
OI000000731,O00000347,P000406,1,40.85,0.05
OI000000732,O00000347,P000196,1,188.73,0.05
OI000000733,O00000347,P000203,1,51.87,0.1
OI000000734,O00000347,P000514,1,98.69,0.15
OI000000735,O00000348,P000586,1,17.0,0.3
OI000000736,O00000348,P000740,2,473.0,0.1
OI000000737,O00000349,P000140,2,267.45,0.15
OI000000738,O00000350,P000612,1,105.29,0.05
OI000000739,O00000351,P000577,2,95.0,0.15
OI000000740,O00000351,P000253,1,102.36,0.0
OI000000741,O00000352,P000450,1,105.22,0.2
OI000000742,O00000352,P000086,2,1780.27,0.25
OI000000743,O00000352,P000705,1,157.12,0.1
OI000000744,O00000353,P000586,4,17.55,0.15
OI000000745,O00000354,P000217,2,495.93,0.0
OI000000746,O00000355,P000229,2,22.03,0.1
OI000000747,O00000355,P000097,1,98.36,0.15
OI000000748,O00000356,P000658,4,167.1,0.05
OI000000749,O00000356,P000250,4,253.37,0.2
OI000000750,O00000357,P000001,1,26.88,0.0
OI000000751,O00000357,P000219,4,10.68,0.05
OI000000752,O00000358,P000208,1,378.58,0.15
OI000000753,O00000358,P000274,1,60.1,0.0
OI000000754,O00000359,P000015,1,520.04,0.0
OI000000755,O00000359,P000386,1,22.38,0.25
OI000000756,O00000359,P000673,1,34.63,0.05
OI000000757,O00000360,P000255,1,203.9,0.2
OI000000758,O00000360,P000206,1,47.71,0.1
OI000000759,O00000361,P000569,1,28.39,0.15
OI000000760,O00000362,P000213,1,44.67,0.15
OI000000761,O00000362,P000011,1,67.14,0.0
OI000000762,O00000363,P000409,4,1146.23,0.1
OI000000763,O00000363,P000365,2,114.81,0.25
OI000000764,O00000364,P000205,1,1149.66,0.0
OI000000765,O00000364,P000673,1,36.28,0.0
OI000000766,O00000364,P000046,2,32.64,0.1
OI000000767,O00000365,P000060,1,87.75,0.15
OI000000768,O00000365,P000060,1,88.5,0.1
OI000000769,O00000365,P000098,1,556.53,0.15
OI000000770,O00000365,P000733,2,56.87,0.25
OI000000771,O00000366,P000616,1,532.23,0.2
OI000000772,O00000367,P000313,1,107.0,0.15
OI000000773,O00000368,P000799,3,135.22,0.15
OI000000774,O00000369,P000391,1,90.71,0.0
OI000000775,O00000369,P000552,1,1314.47,0.0
OI000000776,O00000369,P000162,1,27.98,0.2
OI000000777,O00000369,P000047,1,285.88,0.05
OI000000778,O00000369,P000768,1,1746.81,0.15
OI000000779,O00000370,P000670,1,55.06,0.0
OI000000780,O00000370,P000416,3,134.3,0.05
OI000000781,O00000370,P000541,1,9.91,0.0
OI000000782,O00000371,P000546,1,114.35,0.15
OI000000783,O00000372,P000535,1,1114.71,0.05
OI000000784,O00000373,P000676,2,299.23,0.1
OI000000785,O00000374,P000057,2,373.57,0.0
OI000000786,O00000375,P000424,1,124.43,0.0
OI000000787,O00000375,P000680,1,71.29,0.1
OI000000788,O00000376,P000659,2,47.82,0.05
OI000000789,O00000377,P000680,1,75.48,0.2
OI000000790,O00000377,P000037,2,1001.77,0.1
OI000000791,O00000377,P000747,2,120.64,0.1
OI000000792,O00000378,P000577,1,96.41,0.0
OI000000793,O00000379,P000572,1,32.47,0.05
OI000000794,O00000380,P000360,1,60.87,0.2
OI000000795,O00000381,P000565,1,279.89,0.1
OI000000796,O00000381,P000637,1,307.15,0.15
OI000000797,O00000382,P000771,2,79.05,0.1
OI000000798,O00000382,P000588,1,201.23,0.1
OI000000799,O00000382,P000079,1,52.56,0.05
OI000000800,O00000383,P000460,1,33.86,0.05
OI000000801,O00000384,P000649,1,571.68,0.1
OI000000802,O00000384,P000115,1,220.34,0.0
OI000000803,O00000385,P000671,1,934.07,0.05
OI000000804,O00000385,P000206,1,46.92,0.15
OI000000805,O00000385,P000427,2,55.19,0.05
OI000000806,O00000386,P000183,1,276.7,0.15
OI000000807,O00000386,P000425,1,85.36,0.05
OI000000808,O00000387,P000719,1,340.89,0.0
OI000000809,O00000387,P000476,1,52.76,0.0
OI000000810,O00000388,P000082,1,21.23,0.05
OI000000811,O00000388,P000731,1,226.88,0.05
OI000000812,O00000389,P000392,1,485.37,0.0
OI000000813,O00000389,P000227,1,633.93,0.1
OI000000814,O00000389,P000568,1,1181.14,0.2
OI000000815,O00000389,P000723,4,1071.7,0.15
OI000000816,O00000389,P000206,4,46.22,0.05
OI000000817,O00000390,P000144,2,30.73,0.05
OI000000818,O00000391,P000172,1,110.78,0.1
OI000000819,O00000392,P000230,1,930.99,0.05
OI000000820,O00000392,P000625,1,24.0,0.05
OI000000821,O00000393,P000339,4,84.73,0.0
OI000000822,O00000394,P000615,2,63.85,0.05
OI000000823,O00000394,P000239,1,1028.94,0.05
OI000000824,O00000395,P000332,1,209.17,0.1
OI000000825,O00000396,P000036,1,104.59,0.1
OI000000826,O00000397,P000470,1,51.82,0.0
OI000000827,O00000398,P000172,1,114.62,0.05
OI000000828,O00000399,P000311,1,35.83,0.1
OI000000829,O00000399,P000074,1,67.03,0.1
OI000000830,O00000400,P000098,1,573.27,0.0
OI000000831,O00000401,P000012,1,20.77,0.0
OI000000832,O00000402,P000593,1,154.42,0.05
OI000000833,O00000403,P000450,1,116.77,0.0
OI000000834,O00000403,P000223,2,114.37,0.0
OI000000835,O00000403,P000072,1,53.99,0.15
OI000000836,O00000404,P000476,1,52.87,0.05
OI000000837,O00000405,P000769,1,1443.95,0.1
OI000000838,O00000405,P000642,2,28.86,0.0
OI000000839,O00000405,P000460,1,33.7,0.1
OI000000840,O00000406,P000740,1,452.92,0.0
OI000000841,O00000407,P000634,2,367.59,0.2
OI000000842,O00000408,P000174,1,20.71,0.3
OI000000843,O00000409,P000771,1,79.12,0.05
OI000000844,O00000409,P000454,1,42.03,0.0
OI000000845,O00000409,P000154,2,22.99,0.0
OI000000846,O00000409,P000013,1,488.63,0.05
OI000000847,O00000410,P000125,1,274.14,0.15
OI000000848,O00000410,P000090,1,27.68,0.0
OI000000849,O00000410,P000611,1,87.18,0.1
OI000000850,O00000410,P000424,2,131.8,0.0
OI000000851,O00000410,P000018,1,1051.86,0.0
OI000000852,O00000411,P000011,1,67.64,0.15
OI000000853,O00000411,P000389,3,378.3,0.0
OI000000854,O00000412,P000437,1,132.99,0.1
OI000000855,O00000412,P000582,1,90.0,0.0
OI000000856,O00000413,P000621,1,29.56,0.0
OI000000857,O00000414,P000517,1,32.95,0.05
OI000000858,O00000415,P000017,1,78.53,0.05
OI000000859,O00000415,P000422,1,598.37,0.0
OI000000860,O00000415,P000188,1,718.71,0.0
OI000000861,O00000416,P000128,3,40.04,0.15
OI000000862,O00000416,P000066,1,57.67,0.0
OI000000863,O00000417,P000448,1,73.08,0.0
OI000000864,O00000418,P000622,1,83.26,0.0
OI000000865,O00000418,P000081,1,497.93,0.05
OI000000866,O00000419,P000429,1,160.47,0.0
OI000000867,O00000420,P000736,1,278.22,0.0
OI000000868,O00000420,P000314,1,61.0,0.05
OI000000869,O00000420,P000375,2,70.65,0.0
OI000000870,O00000420,P000349,1,94.79,0.1
OI000000871,O00000420,P000416,2,140.27,0.1
OI000000872,O00000421,P000435,1,1927.27,0.0
OI000000873,O00000422,P000586,2,17.86,0.05
OI000000874,O00000422,P000022,1,162.07,0.25
OI000000875,O00000422,P000726,1,246.83,0.1
OI000000876,O00000422,P000167,1,34.63,0.2
OI000000877,O00000422,P000473,3,140.66,0.15
OI000000878,O00000423,P000372,3,67.13,0.0
OI000000879,O00000423,P000005,2,249.62,0.05
OI000000880,O00000424,P000048,4,59.99,0.15
OI000000881,O00000424,P000351,1,96.48,0.05
OI000000882,O00000425,P000533,1,203.89,0.05
OI000000883,O00000425,P000248,2,463.81,0.0
OI000000884,O00000426,P000741,1,1528.93,0.1
OI000000885,O00000426,P000707,1,21.63,0.15
OI000000886,O00000427,P000221,1,110.73,0.0
OI000000887,O00000428,P000701,2,141.46,0.15
OI000000888,O00000429,P000028,1,990.9,0.05
OI000000889,O00000430,P000779,1,41.38,0.0
OI000000890,O00000431,P000010,1,157.58,0.05
OI000000891,O00000431,P000036,3,109.68,0.0
OI000000892,O00000432,P000228,1,97.01,0.05
OI000000893,O00000432,P000314,2,62.75,0.0
OI000000894,O00000433,P000544,3,37.85,0.2
OI000000895,O00000434,P000404,1,380.24,0.1
OI000000896,O00000435,P000398,1,132.27,0.1
OI000000897,O00000436,P000219,4,10.25,0.0
OI000000898,O00000437,P000039,1,278.8,0.0
OI000000899,O00000437,P000095,2,61.17,0.0
OI000000900,O00000438,P000028,1,955.49,0.1
OI000000901,O00000439,P000248,1,475.21,0.0
OI000000902,O00000439,P000165,1,37.38,0.0
OI000000903,O00000439,P000112,1,288.49,0.25
OI000000904,O00000439,P000437,1,138.1,0.0
OI000000905,O00000440,P000115,1,213.64,0.0
OI000000906,O00000441,P000228,3,97.87,0.05
OI000000907,O00000442,P000735,1,275.79,0.05
OI000000908,O00000443,P000786,1,37.69,0.25
OI000000909,O00000443,P000587,1,41.43,0.25
OI000000910,O00000444,P000332,2,199.8,0.0
OI000000911,O00000445,P000437,1,132.49,0.15
OI000000912,O00000446,P000008,1,27.1,0.0
OI000000913,O00000446,P000086,2,1739.72,0.05
OI000000914,O00000446,P000335,1,108.08,0.15
OI000000915,O00000446,P000115,2,213.14,0.05
OI000000916,O00000446,P000170,2,8.72,0.05
OI000000917,O00000447,P000317,1,97.61,0.1
OI000000918,O00000447,P000307,4,807.39,0.1
OI000000919,O00000448,P000604,1,256.15,0.15
OI000000920,O00000448,P000514,2,99.44,0.05
OI000000921,O00000449,P000668,1,9.38,0.05
OI000000922,O00000449,P000355,1,109.11,0.1
OI000000923,O00000449,P000206,2,45.11,0.05
OI000000924,O00000450,P000799,2,136.35,0.0
OI000000925,O00000450,P000313,2,106.92,0.0
OI000000926,O00000450,P000063,2,21.07,0.0
OI000000927,O00000451,P000727,1,164.63,0.0
OI000000928,O00000451,P000359,1,417.61,0.05
OI000000929,O00000452,P000023,2,47.26,0.0
OI000000930,O00000453,P000467,2,309.0,0.0
OI000000931,O00000454,P000008,2,25.14,0.1
OI000000932,O00000454,P000288,2,92.32,0.1
OI000000933,O00000455,P000800,2,58.63,0.0
OI000000934,O00000456,P000509,1,1126.19,0.0
OI000000935,O00000457,P000479,1,133.72,0.05
OI000000936,O00000457,P000195,1,2075.7,0.05
OI000000937,O00000458,P000721,1,195.85,0.1
OI000000938,O00000458,P000381,1,85.86,0.1
OI000000939,O00000459,P000516,1,137.24,0.15
OI000000940,O00000460,P000222,1,76.31,0.1
OI000000941,O00000461,P000739,2,107.93,0.0
OI000000942,O00000461,P000244,1,36.9,0.1
OI000000943,O00000462,P000509,3,1075.66,0.15
OI000000944,O00000462,P000665,1,238.92,0.0
OI000000945,O00000463,P000250,1,248.78,0.1
OI000000946,O00000464,P000514,1,96.17,0.1
OI000000947,O00000464,P000499,1,24.83,0.2
OI000000948,O00000464,P000070,1,85.07,0.15
OI000000949,O00000465,P000489,1,25.74,0.0
OI000000950,O00000466,P000253,1,107.85,0.05
OI000000951,O00000466,P000716,3,123.14,0.05
OI000000952,O00000467,P000409,1,1141.8,0.15
OI000000953,O00000467,P000587,1,39.7,0.05
OI000000954,O00000467,P000406,2,40.21,0.0
OI000000955,O00000467,P000099,1,186.15,0.0
OI000000956,O00000468,P000270,1,197.66,0.2
OI000000957,O00000468,P000497,1,80.33,0.1
OI000000958,O00000469,P000160,2,26.19,0.0
OI000000959,O00000469,P000088,1,61.94,0.15
OI000000960,O00000469,P000488,2,124.59,0.1
OI000000961,O00000470,P000202,1,17.01,0.1
OI000000962,O00000470,P000769,1,1378.56,0.05
OI000000963,O00000470,P000114,1,38.2,0.1
OI000000964,O00000471,P000071,1,117.26,0.15
OI000000965,O00000472,P000152,1,25.17,0.25
OI000000966,O00000473,P000230,1,941.21,0.25
OI000000967,O00000474,P000448,2,74.94,0.1
OI000000968,O00000474,P000561,1,984.49,0.1
OI000000969,O00000475,P000355,3,107.84,0.0
OI000000970,O00000475,P000734,3,96.44,0.0
OI000000971,O00000476,P000686,1,126.83,0.2
OI000000972,O00000476,P000404,1,350.91,0.2
OI000000973,O00000476,P000691,1,140.68,0.1
OI000000974,O00000477,P000770,1,34.2,0.25
OI000000975,O00000478,P000761,1,82.65,0.2
OI000000976,O00000479,P000619,1,948.01,0.0
OI000000977,O00000480,P000103,2,130.69,0.1
OI000000978,O00000481,P000351,1,90.99,0.0
OI000000979,O00000482,P000588,1,201.02,0.15
OI000000980,O00000483,P000656,1,119.9,0.25
OI000000981,O00000484,P000084,1,183.56,0.15
OI000000982,O00000485,P000153,1,121.6,0.0
OI000000983,O00000485,P000206,1,46.33,0.05
OI000000984,O00000485,P000419,1,124.29,0.2
OI000000985,O00000486,P000642,1,28.39,0.2
OI000000986,O00000486,P000669,1,112.63,0.0
OI000000987,O00000486,P000545,1,67.39,0.0
OI000000988,O00000487,P000302,2,1164.12,0.0
OI000000989,O00000487,P000663,1,107.62,0.2
OI000000990,O00000488,P000146,1,30.0,0.05
OI000000991,O00000488,P000674,1,117.25,0.05
OI000000992,O00000488,P000131,1,77.17,0.05
OI000000993,O00000489,P000108,1,172.49,0.05
OI000000994,O00000489,P000583,1,482.28,0.2
OI000000995,O00000490,P000206,2,44.75,0.0
OI000000996,O00000490,P000672,2,15.4,0.05
OI000000997,O00000491,P000022,4,162.18,0.0
OI000000998,O00000491,P000195,1,2117.76,0.1
OI000000999,O00000492,P000385,1,581.0,0.05
OI000001000,O00000492,P000051,2,101.53,0.1
OI000001001,O00000493,P000193,1,351.55,0.15
OI000001002,O00000493,P000232,1,61.85,0.1
OI000001003,O00000494,P000671,1,903.84,0.05
OI000001004,O00000495,P000282,2,57.62,0.15
OI000001005,O00000496,P000313,1,105.6,0.05
OI000001006,O00000496,P000522,1,130.43,0.0
OI000001007,O00000497,P000591,1,27.93,0.0
OI000001008,O00000497,P000516,1,135.64,0.2
OI000001009,O00000497,P000738,1,148.21,0.1
OI000001010,O00000497,P000290,2,371.37,0.0
OI000001011,O00000498,P000210,2,90.15,0.0
OI000001012,O00000498,P000602,2,19.08,0.0
OI000001013,O00000499,P000074,1,70.17,0.05
OI000001014,O00000499,P000352,1,130.7,0.15
OI000001015,O00000499,P000487,3,520.37,0.1
OI000001016,O00000500,P000431,2,50.54,0.0
OI000001017,O00000501,P000612,1,97.46,0.0
OI000001018,O00000501,P000048,1,56.98,0.0
OI000001019,O00000502,P000263,1,133.38,0.05
OI000001020,O00000503,P000681,2,617.4,0.0
OI000001021,O00000503,P000770,2,34.12,0.2
OI000001022,O00000504,P000223,2,105.45,0.0
OI000001023,O00000504,P000726,2,254.55,0.1
OI000001024,O00000505,P000747,1,127.63,0.25
OI000001025,O00000505,P000765,2,38.42,0.05
OI000001026,O00000506,P000788,2,53.68,0.05
OI000001027,O00000506,P000272,2,177.91,0.1
OI000001028,O00000506,P000313,1,99.52,0.15
OI000001029,O00000507,P000130,2,29.57,0.15
OI000001030,O00000508,P000713,1,23.92,0.35
OI000001031,O00000508,P000265,2,28.34,0.15
OI000001032,O00000509,P000367,2,20.58,0.1
OI000001033,O00000509,P000492,1,160.17,0.1
OI000001034,O00000509,P000710,2,73.16,0.0
OI000001035,O00000510,P000367,1,19.97,0.0
OI000001036,O00000510,P000485,1,670.08,0.1
OI000001037,O00000511,P000389,1,364.43,0.15
OI000001038,O00000511,P000085,1,46.6,0.15
OI000001039,O00000512,P000768,1,1934.55,0.05
OI000001040,O00000512,P000376,1,594.52,0.0
OI000001041,O00000512,P000614,1,32.48,0.0
OI000001042,O00000513,P000461,1,109.11,0.0
OI000001043,O00000514,P000484,1,107.5,0.35
OI000001044,O00000515,P000003,1,34.7,0.2
OI000001045,O00000515,P000398,2,125.24,0.2
OI000001046,O00000516,P000723,1,1023.38,0.0
OI000001047,O00000516,P000211,2,180.48,0.0
OI000001048,O00000516,P000425,1,87.4,0.05
