return_id,order_id,return_reason,return_date
R0000611,O00011827,Wrong item,2025-07-30
R0000612,O00011835,Damaged item,2024-07-03
R0000613,O00011872,Late delivery,2025-05-24
R0000614,O00011878,Changed mind,2025-10-14
R0000615,O00011901,Late delivery,2024-08-10
R0000616,O00011938,Quality issue,2025-11-22
R0000617,O00011958,Late delivery,2025-07-11
R0000618,O00012011,Size issue,2025-08-27
R0000619,O00012016,Quality issue,2025-09-13
R0000620,O00012027,Quality issue,2024-06-14
R0000621,O00012030,Changed mind,2023-02-23
R0000622,O00012039,Changed mind,2023-08-25
R0000623,O00012097,Quality issue,2025-06-10
R0000624,O00012191,Size issue,2026-01-06
R0000625,O00012201,Size issue,2025-06-21
R0000626,O00012217,Quality issue,2025-09-17
R0000627,O00012233,Size issue,2024-11-28
R0000628,O00012252,Size issue,2024-07-13
R0000629,O00012276,Damaged item,2023-06-04
R0000630,O00012289,Wrong item,2025-08-08
R0000631,O00012290,Quality issue,2025-10-13
R0000632,O00012328,Damaged item,2023-11-29
R0000633,O00012359,Wrong item,2025-09-17
R0000634,O00012382,Damaged item,2025-01-08
R0000635,O00012451,Size issue,2023-12-26
R0000636,O00012472,Quality issue,2025-10-29
R0000637,O00012477,Size issue,2025-12-15
R0000638,O00012516,Changed mind,2025-01-08
R0000639,O00012557,Size issue,2025-08-12
R0000640,O00012574,Wrong item,2025-03-30
R0000641,O00012588,Damaged item,2024-12-26
R0000642,O00012599,Late delivery,2025-05-20
R0000643,O00012607,Quality issue,2025-07-02
R0000644,O00012613,Damaged item,2025-09-19
R0000645,O00012640,Wrong item,2025-11-01
R0000646,O00012642,Quality issue,2026-01-02
R0000647,O00012665,Wrong item,2025-11-19
R0000648,O00012674,Damaged item,2024-12-30
R0000649,O00012711,Quality issue,2025-07-23
R0000650,O00012714,Size issue,2025-11-16
R0000651,O00012733,Wrong item,2026-01-12
R0000652,O00012740,Quality issue,2024-06-08
R0000653,O00012748,Changed mind,2024-11-13
R0000654,O00012751,Late delivery,2025-05-12
R0000655,O00012778,Late delivery,2025-07-19
R0000656,O00012788,Quality issue,2025-04-27
R0000657,O00012798,Quality issue,2025-09-15
R0000658,O00012823,Quality issue,2026-01-12
R0000659,O00012835,Quality issue,2025-09-15
R0000660,O00012851,Quality issue,2025-05-22
R0000661,O00012877,Quality issue,2025-06-06
R0000662,O00012882,Quality issue,2025-11-08
R0000663,O00012894,Changed mind,2023-02-19
R0000664,O00012925,Size issue,2024-09-10
R0000665,O00012944,Damaged item,2025-02-10
R0000666,O00012952,Size issue,2025-12-19
R0000667,O00012961,Damaged item,2025-03-10
R0000668,O00012963,Wrong item,2025-08-05
R0000669,O00012973,Quality issue,2025-08-15
R0000670,O00012982,Size issue,2026-01-18
R0000671,O00013037,Wrong item,2024-12-27
R0000672,O00013041,Damaged item,2025-07-08
R0000673,O00013055,Wrong item,2024-04-17
R0000674,O00013073,Quality issue,2025-11-01
R0000675,O00013100,Damaged item,2024-12-22
R0000676,O00013126,Size issue,2024-08-29
R0000677,O00013133,Wrong item,2025-08-19
R0000678,O00013147,Late delivery,2023-08-12
R0000679,O00013150,Quality issue,2024-01-07
R0000680,O00013170,Late delivery,2024-10-15
R0000681,O00013204,Damaged item,2023-08-26
R0000682,O00013210,Damaged item,2025-10-10
R0000683,O00013223,Changed mind,2025-12-12
R0000684,O00013237,Size issue,2024-12-08
R0000685,O00013241,Changed mind,2025-12-19
R0000686,O00013245,Quality issue,2025-02-20
R0000687,O00013262,Late delivery,2024-10-23
R0000688,O00013272,Damaged item,2025-02-28
R0000689,O00013283,Changed mind,2025-04-20
R0000690,O00013355,Late delivery,2026-01-01
R0000691,O00013357,Quality issue,2023-09-20
R0000692,O00013374,Changed mind,2025-05-18
R0000693,O00013452,Damaged item,2026-01-02
R0000694,O00013453,Damaged item,2024-04-07
R0000695,O00013461,Damaged item,2025-12-04
R0000696,O00013494,Size issue,2024-03-20
R0000697,O00013535,Quality issue,2025-01-04
R0000698,O00013570,Size issue,2024-02-01
R0000699,O00013571,Quality issue,2024-02-18
R0000700,O00013579,Damaged item,2024-10-26
R0000701,O00013596,Quality issue,2026-01-03
R0000702,O00013619,Size issue,2025-12-18
R0000703,O00013620,Late delivery,2026-01-15
R0000704,O00013629,Wrong item,2024-12-08
R0000705,O00013650,Size issue,2024-06-28
R0000706,O00013688,Late delivery,2025-05-29
R0000707,O00013709,Quality issue,2025-12-01
R0000708,O00013715,Damaged item,2025-12-19
R0000709,O00013718,Damaged item,2026-01-21
R0000710,O00013723,Quality issue,2026-01-17
R0000711,O00013731,Changed mind,2024-03-04
R0000712,O00013759,Size issue,2025-10-22
R0000713,O00013761,Size issue,2026-01-09
R0000714,O00013769,Quality issue,2024-11-20
R0000715,O00013777,Wrong item,2025-01-06
R0000716,O00013779,Damaged item,2025-02-13
R0000717,O00013781,Late delivery,2025-07-25
R0000718,O00013795,Changed mind,2025-12-05
R0000719,O00013810,Quality issue,2025-09-15
R0000720,O00013820,Quality issue,2025-11-30
R0000721,O00013851,Late delivery,2025-02-15
R0000722,O00013882,Late delivery,2024-07-11
R0000723,O00013890,Damaged item,2025-08-14
R0000724,O00013892,Size issue,2025-11-15
R0000725,O00013901,Wrong item,2023-10-12
R0000726,O00013913,Damaged item,2024-12-20
R0000727,O00013932,Size issue,2026-01-15
R0000728,O00013940,Quality issue,2025-06-22
R0000729,O00013953,Quality issue,2025-12-16
R0000730,O00013955,Changed mind,2026-01-08
R0000731,O00013968,Changed mind,2025-01-05
R0000732,O00014007,Changed mind,2024-07-01
R0000733,O00014021,Size issue,2025-03-21
R0000734,O00014037,Late delivery,2025-09-30
R0000735,O00014065,Changed mind,2025-11-18
R0000736,O00014096,Wrong item,2025-07-14
R0000737,O00014102,Damaged item,2025-11-25
R0000738,O00014103,Wrong item,2026-01-01
R0000739,O00014138,Late delivery,2025-09-17
R0000740,O00014185,Damaged item,2024-07-14
R0000741,O00014189,Damaged item,2025-08-21
R0000742,O00014191,Late delivery,2025-10-18
R0000743,O00014195,Size issue,2023-06-23
R0000744,O00014228,Late delivery,2025-05-20
R0000745,O00014240,Wrong item,2024-01-06
R0000746,O00014299,Quality issue,2025-06-22
R0000747,O00014308,Damaged item,2024-05-31
R0000748,O00014322,Late delivery,2025-12-11
R0000749,O00014327,Size issue,2025-04-23
R0000750,O00014350,Wrong item,2025-07-25
R0000751,O00014397,Changed mind,2026-01-09
R0000752,O00014412,Changed mind,2025-09-28
R0000753,O00014421,Quality issue,2023-03-15
R0000754,O00014422,Damaged item,2025-04-15
R0000755,O00014449,Damaged item,2025-12-02
R0000756,O00014454,Wrong item,2025-04-22
R0000757,O00014455,Changed mind,2025-04-26
R0000758,O00014458,Changed mind,2025-09-27
R0000759,O00014465,Size issue,2025-01-27
R0000760,O00014479,Damaged item,2024-03-30
R0000761,O00014500,Wrong item,2024-09-17
R0000762,O00014527,Size issue,2026-01-02
R0000763,O00014578,Damaged item,2025-12-15
R0000764,O00014595,Damaged item,2025-11-01
R0000765,O00014607,Damaged item,2025-12-13
R0000766,O00014617,Quality issue,2024-12-15
R0000767,O00014630,Wrong item,2025-12-31
R0000768,O00014631,Damaged item,2024-09-14
R0000769,O00014641,Quality issue,2026-01-21
R0000770,O00014645,Quality issue,2024-03-21
R0000771,O00014660,Quality issue,2025-06-08
R0000772,O00014695,Size issue,2025-06-07
R0000773,O00014696,Wrong item,2025-05-26
R0000774,O00014709,Quality issue,2024-01-02
R0000775,O00014713,Size issue,2026-01-24
R0000776,O00014716,Damaged item,2025-11-02
R0000777,O00014761,Quality issue,2025-01-19
R0000778,O00014782,Changed mind,2025-07-29
R0000779,O00014785,Late delivery,2023-07-03
R0000780,O00014819,Quality issue,2026-01-11
R0000781,O00014898,Late delivery,2025-10-11
R0000782,O00014910,Changed mind,2025-01-21
R0000783,O00014920,Size issue,2026-01-02
R0000784,O00014922,Damaged item,2025-12-08
R0000785,O00014934,Wrong item,2024-02-22
R0000786,O00014938,Damaged item,2024-07-11
R0000787,O00014943,Damaged item,2024-11-16
R0000788,O00014949,Wrong item,2025-06-23
R0000789,O00014987,Late delivery,2025-10-02
R0000790,O00015018,Damaged item,2025-11-19
R0000791,O00015051,Size issue,2025-04-26
R0000792,O00015062,Quality issue,2025-11-14
R0000793,O00015082,Late delivery,2025-06-18
R0000794,O00015095,Late delivery,2024-05-24
R0000795,O00015131,Damaged item,2026-01-06
R0000796,O00015136,Changed mind,2024-10-30
R0000797,O00015146,Quality issue,2025-06-02
R0000798,O00015186,Size issue,2025-11-07
R0000799,O00015206,Size issue,2024-04-21
R0000800,O00015229,Late delivery,2025-05-31
R0000801,O00015233,Size issue,2024-05-27
R0000802,O00015235,Size issue,2025-10-14
R0000803,O00015245,Late delivery,2026-01-05
R0000804,O00015246,Late delivery,2025-11-30
R0000805,O00015255,Late delivery,2024-09-18
R0000806,O00015283,Late delivery,2025-04-04
R0000807,O00015289,Damaged item,2026-01-25
R0000808,O00015295,Changed mind,2025-07-21
R0000809,O00015320,Changed mind,2025-12-16
R0000810,O00015336,Late delivery,2025-06-15
R0000811,O00015352,Late delivery,2025-12-06
R0000812,O00015362,Damaged item,2026-01-06
R0000813,O00015372,Late delivery,2025-08-10
R0000814,O00015375,Quality issue,2025-10-16
R0000815,O00015389,Late delivery,2025-07-15
R0000816,O00015469,Changed mind,2026-01-06
R0000817,O00015477,Quality issue,2025-04-26
R0000818,O00015514,Damaged item,2025-08-31
R0000819,O00015529,Size issue,2025-10-20
R0000820,O00015545,Late delivery,2025-05-08
R0000821,O00015566,Changed mind,2024-12-26
R0000822,O00015611,Damaged item,2025-01-05
R0000823,O00015637,Wrong item,2025-10-21
R0000824,O00015660,Size issue,2025-12-14
R0000825,O00015661,Late delivery,2026-01-01
R0000826,O00015690,Damaged item,2025-04-14
R0000827,O00015700,Wrong item,2024-05-31
R0000828,O00015708,Size issue,2025-10-04
R0000829,O00015720,Quality issue,2025-11-29
R0000830,O00015742,Damaged item,2024-02-25
R0000831,O00015743,Damaged item,2024-06-24
R0000832,O00015763,Quality issue,2024-12-15
R0000833,O00015773,Late delivery,2025-09-22
R0000834,O00015788,Damaged item,2025-01-06
R0000835,O00015815,Quality issue,2024-03-20
R0000836,O00015850,Changed mind,2025-10-03
R0000837,O00015856,Size issue,2023-09-03
R0000838,O00015893,Late delivery,2026-01-01
R0000839,O00015908,Damaged item,2025-01-18
R0000840,O00015942,Wrong item,2023-12-19
R0000841,O00015969,Size issue,2025-09-12
R0000842,O00015998,Damaged item,2026-01-14
R0000843,O00016009,Quality issue,2025-03-27
R0000844,O00016012,Quality issue,2025-06-14
R0000845,O00016027,Quality issue,2026-01-07
R0000846,O00016037,Quality issue,2025-09-08
R0000847,O00016057,Quality issue,2024-12-03
R0000848,O00016064,Size issue,2025-07-28
R0000849,O00016067,Size issue,2025-07-28
R0000850,O00016096,Quality issue,2026-01-17
R0000851,O00016119,Wrong item,2024-07-29
R0000852,O00016165,Late delivery,2024-11-28
R0000853,O00016201,Size issue,2025-10-06
R0000854,O00016209,Late delivery,2026-01-19
R0000855,O00016242,Size issue,2024-01-10
R0000856,O00016293,Quality issue,2024-08-08
R0000857,O00016296,Changed mind,2024-07-14
R0000858,O00016298,Size issue,2025-06-05
R0000859,O00016302,Size issue,2024-12-25
R0000860,O00016320,Wrong item,2025-12-15
R0000861,O00016346,Late delivery,2025-08-13
R0000862,O00016364,Late delivery,2024-03-03
R0000863,O00016415,Damaged item,2025-08-06
R0000864,O00016421,Changed mind,2023-08-10
R0000865,O00016450,Quality issue,2025-09-07
R0000866,O00016456,Quality issue,2025-01-30
R0000867,O00016482,Quality issue,2025-10-17
R0000868,O00016496,Late delivery,2025-04-26
R0000869,O00016500,Size issue,2025-05-29
R0000870,O00016525,Wrong item,2026-01-06
R0000871,O00016534,Changed mind,2025-07-26
R0000872,O00016535,Quality issue,2025-11-10
R0000873,O00016540,Quality issue,2024-05-09
R0000874,O00016551,Quality issue,2025-11-03
R0000875,O00016584,Damaged item,2024-09-07
R0000876,O00016638,Wrong item,2025-11-13
R0000877,O00016649,Damaged item,2025-10-03
R0000878,O00016658,Size issue,2023-11-14
R0000879,O00016666,Quality issue,2025-10-23
R0000880,O00016673,Changed mind,2024-05-02
R0000881,O00016678,Damaged item,2025-08-20
R0000882,O00016685,Damaged item,2025-12-04
R0000883,O00016713,Damaged item,2025-09-27
R0000884,O00016723,Late delivery,2024-07-22
R0000885,O00016777,Quality issue,2025-09-17
R0000886,O00016806,Late delivery,2025-11-09
R0000887,O00016807,Damaged item,2023-12-30
R0000888,O00016822,Size issue,2024-04-22
R0000889,O00016827,Damaged item,2024-08-26
R0000890,O00016849,Damaged item,2026-01-16
R0000891,O00016885,Quality issue,2025-12-23
R0000892,O00016888,Changed mind,2026-01-02
R0000893,O00016919,Late delivery,2025-11-18
R0000894,O00016939,Changed mind,2025-08-27
R0000895,O00016940,Changed mind,2025-09-03
R0000896,O00016953,Changed mind,2024-01-23
R0000897,O00016954,Late delivery,2024-01-08
R0000898,O00016971,Quality issue,2025-08-22
R0000899,O00016997,Damaged item,2025-12-03
R0000900,O00017031,Quality issue,2025-06-02
R0000901,O00017058,Size issue,2025-09-07
R0000902,O00017069,Late delivery,2024-12-24
R0000903,O00017074,Wrong item,2025-08-20
R0000904,O00017093,Late delivery,2025-11-16
R0000905,O00017096,Size issue,2025-12-05
R0000906,O00017114,Quality issue,2025-08-23
R0000907,O00017140,Damaged item,2025-05-30
R0000908,O00017147,Quality issue,2025-11-10
R0000909,O00017154,Damaged item,2023-07-23
R0000910,O00017177,Changed mind,2024-09-04
R0000911,O00017179,Damaged item,2024-09-18
R0000912,O00017180,Late delivery,2025-01-19
R0000913,O00017198,Changed mind,2024-04-03
R0000914,O00017231,Size issue,2024-07-29
R0000915,O00017246,Quality issue,2024-01-10
R0000916,O00017269,Quality issue,2025-09-19
R0000917,O00017324,Damaged item,2025-11-30
R0000918,O00017345,Quality issue,2026-01-03
R0000919,O00017356,Changed mind,2025-12-23
R0000920,O00017363,Late delivery,2024-01-12
R0000921,O00017391,Damaged item,2025-08-21
R0000922,O00017432,Quality issue,2024-09-09
R0000923,O00017439,Late delivery,2025-04-22
R0000924,O00017441,Late delivery,2025-06-14
R0000925,O00017473,Changed mind,2025-02-11
R0000926,O00017496,Quality issue,2025-09-28
R0000927,O00017498,Late delivery,2025-10-29
R0000928,O00017503,Size issue,2025-11-22
R0000929,O00017534,Wrong item,2024-01-09
R0000930,O00017543,Late delivery,2025-12-30
R0000931,O00017547,Wrong item,2024-12-18
R0000932,O00017560,Size issue,2025-09-18
R0000933,O00017564,Changed mind,2025-10-23
R0000934,O00017566,Wrong item,2025-10-08
R0000935,O00017574,Damaged item,2025-12-06
R0000936,O00017582,Changed mind,2025-11-10
R0000937,O00017597,Wrong item,2025-07-13
R0000938,O00017626,Quality issue,2024-12-07
R0000939,O00017645,Damaged item,2024-08-30
R0000940,O00017673,Changed mind,2025-06-01
R0000941,O00017688,Quality issue,2025-09-06
R0000942,O00017703,Damaged item,2025-12-26
R0000943,O00017713,Wrong item,2025-02-03
R0000944,O00017717,Quality issue,2025-05-15
R0000945,O00017740,Size issue,2025-09-02
R0000946,O00017741,Late delivery,2025-10-17
R0000947,O00017776,Quality issue,2025-07-15
R0000948,O00017817,Wrong item,2025-08-24
R0000949,O00017840,Wrong item,2025-06-22
R0000950,O00017905,Quality issue,2024-12-20
R0000951,O00017925,Size issue,2025-01-26
R0000952,O00017930,Damaged item,2025-09-18
R0000953,O00017933,Late delivery,2025-12-07
R0000954,O00017964,Quality issue,2024-06-15
R0000955,O00017971,Quality issue,2025-09-13
R0000956,O00017981,Wrong item,2024-08-28
R0000957,O00017996,Wrong item,2025-04-04
R0000958,O00018008,Late delivery,2024-09-05
R0000959,O00018017,Quality issue,2026-01-27
R0000960,O00018072,Wrong item,2025-12-16
R0000961,O00018078,Quality issue,2025-12-03
R0000962,O00018100,Changed mind,2023-02-26
R0000963,O00018111,Damaged item,2024-09-11
R0000964,O00018115,Damaged item,2025-04-04
R0000965,O00018132,Damaged item,2025-11-19
R0000966,O00018138,Quality issue,2026-01-17
R0000967,O00018154,Damaged item,2025-12-07
R0000968,O00018165,Size issue,2025-06-11
R0000969,O00018183,Changed mind,2025-08-01
R0000970,O00018242,Size issue,2025-06-27
R0000971,O00018244,Quality issue,2025-11-14
R0000972,O00018247,Changed mind,2024-12-14
R0000973,O00018252,Size issue,2025-10-29
R0000974,O00018309,Damaged item,2025-10-25
R0000975,O00018311,Changed mind,2023-09-14
R0000976,O00018312,Changed mind,2023-11-05
R0000977,O00018352,Quality issue,2025-12-07
R0000978,O00018380,Wrong item,2025-06-06
R0000979,O00018383,Wrong item,2025-08-08
R0000980,O00018469,Changed mind,2025-10-30
R0000981,O00018471,Size issue,2024-07-09
R0000982,O00018494,Late delivery,2025-09-29
R0000983,O00018513,Quality issue,2025-09-23
R0000984,O00018519,Wrong item,2025-05-10
R0000985,O00018577,Quality issue,2024-07-26
R0000986,O00018585,Size issue,2025-02-23
R0000987,O00018586,Quality issue,2025-07-15
R0000988,O00018630,Quality issue,2025-01-16
R0000989,O00018643,Damaged item,2025-07-29
R0000990,O00018657,Size issue,2024-08-23
R0000991,O00018660,Wrong item,2024-11-13
R0000992,O00018677,Quality issue,2025-05-04
R0000993,O00018698,Changed mind,2024-11-25
R0000994,O00018702,Late delivery,2025-10-19
R0000995,O00018708,Quality issue,2025-09-18
R0000996,O00018714,Changed mind,2025-10-28
R0000997,O00018715,Size issue,2025-09-27
R0000998,O00018731,Damaged item,2024-10-13
R0000999,O00018764,Damaged item,2025-01-16
R0001000,O00018765,Changed mind,2025-01-09
R0001001,O00018783,Size issue,2024-01-16
R0001002,O00018789,Wrong item,2024-08-13
R0001003,O00018792,Wrong item,2025-02-05
R0001004,O00018802,Size issue,2023-09-13
R0001005,O00018803,Wrong item,2023-10-25
R0001006,O00018811,Size issue,2025-12-06
R0001007,O00018817,Damaged item,2025-01-06
R0001008,O00018822,Wrong item,2025-05-24
R0001009,O00018831,Changed mind,2023-03-26
R0001010,O00018865,Changed mind,2025-06-27
R0001011,O00018899,Changed mind,2026-01-04
R0001012,O00018918,Late delivery,2025-10-07
R0001013,O00018947,Late delivery,2025-10-04
R0001014,O00018970,Late delivery,2025-10-18
R0001015,O00018971,Wrong item,2025-11-27
R0001016,O00018983,Damaged item,2025-12-17
R0001017,O00018988,Wrong item,2025-08-29
R0001018,O00019048,Wrong item,2025-12-12
R0001019,O00019075,Quality issue,2025-12-12
R0001020,O00019096,Quality issue,2024-08-09
R0001021,O00019098,Quality issue,2025-01-21
R0001022,O00019116,Damaged item,2023-10-01
R0001023,O00019155,Damaged item,2025-03-15
R0001024,O00019192,Size issue,2026-01-06
R0001025,O00019197,Quality issue,2024-10-28
R0001026,O00019238,Damaged item,2024-07-17
R0001027,O00019243,Size issue,2025-03-23
R0001028,O00019244,Damaged item,2025-03-24
R0001029,O00019266,Size issue,2025-09-27
R0001030,O00019316,Wrong item,2024-07-28
R0001031,O00019358,Damaged item,2024-12-20
R0001032,O00019375,Changed mind,2025-10-31
R0001033,O00019379,Size issue,2025-11-03
R0001034,O00019395,Quality issue,2024-11-12
R0001035,O00019403,Late delivery,2024-05-28
R0001036,O00019408,Changed mind,2025-01-15
R0001037,O00019434,Wrong item,2025-11-19
R0001038,O00019468,Wrong item,2025-03-15
R0001039,O00019504,Changed mind,2024-04-19
R0001040,O00019507,Changed mind,2025-06-18
R0001041,O00019508,Damaged item,2025-10-09
R0001042,O00019515,Changed mind,2024-01-18
R0001043,O00019535,Damaged item,2025-12-27
R0001044,O00019537,Wrong item,2024-01-07
R0001045,O00019566,Quality issue,2023-08-31
R0001046,O00019568,Damaged item,2025-11-30
R0001047,O00019579,Late delivery,2024-01-13
R0001048,O00019595,Damaged item,2025-09-23
R0001049,O00019661,Damaged item,2025-02-18
R0001050,O00019706,Changed mind,2024-05-10
